ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Left,Metadata_Media,Metadata_Rep,Metadata_Right,Metadata_Series,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Big,Classify_Biggest,Classify_Medium,Classify_Small,Classify_Smallest,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_Colonies
160,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-s_0001.jpg,0,p14,cntrl,0,s,0,3044,171,28,1.01973909,0.318646591,1,0.818059661,0.804294075,64.46229791,68.60029154,26.41968963,10.73023194,10,60,61.10210998,-89.61900317,218.082,0.944901443,0,0,0,0,0,168.2821945,28.83541393,1,1
160,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-s_0001.jpg,0,p14,cntrl,0,s,0,11301,50,83,1.016597618,0.539027502,1,0.808022308,0.886851097,130.5955648,131.2288078,55.22680509,20.75680874,19.10497317,110,109.9990986,64.13686931,400.164,0.983893435,0,0,0,0,0,54.23599681,87.40668967,2,0
161,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-s_0002.jpg,0,p14,cntrl,0,s,0,2423,174,32,1.005133673,0.377672702,1,0.786688312,0.894518586,57.73839776,58.24946352,26.17250466,9.357747945,8.246211251,52.71386748,53.46224359,-38.51525218,184.496,0.969975981,0,0,0,0,0,175.0825423,30.76723071,1,1
161,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-s_0002.jpg,0,p14,cntrl,0,s,0,8784,62,99,1.001481453,0.224133566,1,0.781842457,0.874226109,107.0163535,107.5639345,50.60632372,17.60804466,15.5241747,103.7204304,104.29369,-6.559802962,355.336,0.979810374,0,0,0,0,0,61.4367031,100.2211976,2,2
162,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-s_0003.jpg,0,p14,cntrl,0,s,0,2369,175,26,1.002821425,0.283674358,1,0.798180593,0.907871452,56.09591075,56.61271942,26.40075756,9.690270301,8.94427191,52,53.79152854,19.14118542,181.082,0.975700165,0,0,0,0,0,175.1295905,25.75179401,1,1
162,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-s_0003.jpg,0,p14,cntrl,0,s,0,9178,61,90,1.001460071,0.298329085,1,0.765598932,0.864600571,110.4906577,111.1395519,52.34500931,18.07240939,16,105.4826872,105.4592527,-28.71228341,365.234,0.978204103,0,0,0,0,0,62.33634779,89.48845064,2,2
163,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-s_0004.jpg,0,p14,cntrl,0,s,0,2218,176,27,1.003728953,0.212991379,1,0.805374001,0.887814844,53.81647991,54.91812087,25.17935662,8.959257684,8,50,52.58161118,12.2032817,177.184,0.968770474,0,0,0,0,0,175.7614968,26.73940487,1,1
163,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-s_0004.jpg,0,p14,cntrl,0,s,0,10402,59,89,1.00264439,0.339322854,1,0.767109145,0.797356634,118.5042467,120.8387355,54.91812087,19.09918466,16.97056275,112,111.4733867,1.223630858,404.89,0.972240396,0,0,0,0,0,59.86002692,90.21380504,2,2
164,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-s_0005.jpg,0,p14,cntrl,0,s,0,2084,180,25,1.017983044,0.522264693,1,0.78760393,0.866578983,55.88797851,56.8594759,23.19482701,8.564349541,7.615773106,47.18244807,47.6603424,64.16399637,173.84,0.970882833,0,0,0,0,0,180.4285029,27.02495202,1,1
164,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-s_0005.jpg,0,p14,cntrl,0,s,0,13499,64,84,1.002517008,0.263530582,1,0.798757396,0.856657171,133.3686808,137.3790377,62.64183905,21.71216892,19.10497317,127.8650903,128.6542368,-31.47409225,444.992,0.981745455,0,0,0,0,0,63.16408623,83.98133195,2,0
165,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-none_0000.jpg,0,p1,cntrl,0,none,0,19648,103,73,1.003494499,0.297612986,1,0.828470231,0.883349552,161.7639462,168.1219795,75.66372975,26.64722969,23.70653918,152.6308514,154.4338723,40.8873853,528.686,0.987212662,0,0,0,0,0,103.9888538,75.76175692,1,0
167,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-none_0002.jpg,0,p1,cntrl,0,none,0,20887,90,73,1.014459041,0.41905162,1,0.812597261,0.820431938,171.6446139,177.4598546,75.69015788,26.61532102,23.70653918,152,155.8468575,18.38237133,565.616,0.983959487,0,0,0,0,0,85.83616604,70.40336094,1,2
168,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-none_0003.jpg,0,p1,cntrl,0,none,0,18989,88,76,1.00360246,0.359608134,1,0.776265228,0.849051606,160.7608047,162.2374803,73.1641989,25.7315702,22.6715681,147.8874538,150.0064565,-6.958152895,530.138,0.984064468,0,0,0,0,0,89.64374111,75.11643583,1,0
169,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p1-none_0004.jpg,0,p1,cntrl,0,none,0,18991,89,72,1.002027541,0.229303357,1,0.800801181,0.864485519,157.4463198,161.9876539,75,26.57660753,24.04163056,152,153.2511638,40.42819356,525.412,0.983480062,0,0,0,0,0,89.49913117,74.38918435,1,0
170,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-none_0000.jpg,0,p14,cntrl,0,none,0,7711,111,69,1.000607377,0.242509209,1,0.79478458,0.900553103,100.4507715,101.133575,48.37354649,16.65811139,14.76482306,96.7656964,97.45222594,63.67316557,328.024,0.982355564,0,0,0,0,0,110.876151,68.87563221,1,1
171,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-none_0001.jpg,0,p14,cntrl,0,none,0,8766,89,71,1.002405801,0.324958399,1,0.78024032,0.856730147,108.5075888,109.772492,50.44799302,17.57763434,15.5241747,103.1742365,102.6186987,41.80800026,358.578,0.979879276,0,0,0,0,0,88.44786676,70.83367556,1,1
172,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-none_0002.jpg,0,p14,cntrl,0,none,0,15542,85,74,1.00793941,0.397608294,1,0.8167963,0.852480143,146.8967539,152.8397854,65.30696747,22.90322681,20.1246118,132.204122,134.7858884,61.02720937,478.648,0.979332073,0,0,0,0,0,85.64676361,76.662463,1,0
173,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-none_0003.jpg,0,p14,cntrl,0,none,0,11154,100,75,1.003256143,0.344987023,1,0.755588674,0.860841687,122.8733929,123.3085561,56.43580424,19.74620846,17.4642492,114.5455905,115.3298826,41.19958356,403.514,0.977820636,0,0,0,0,0,98.18576296,72.36677425,1,1
174,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-none_0004.jpg,0,p14,cntrl,0,none,0,10130,88,77,1.002326983,0.345517668,1,0.779710591,0.848930906,117.0592106,118.1905242,55,18.92246488,16.55294536,110.1111738,109.8497966,27.57031425,387.234,0.979643151,0,0,0,0,0,87.69447187,77.27196446,1,1
175,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_p14-none_0005.jpg,0,p14,cntrl,0,none,0,7876,104,78,1.001666613,0.312931632,1,0.772156863,0.890740363,102.6115132,102.8250942,48.41487375,16.807528,14.8154459,96.87362902,97.45791706,33.89650862,333.336,0.981738859,0,0,0,0,0,103.3946166,77.15959878,1,1
176,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-hp_0000.jpg,0,s,cntrl,0,hp,0,1813,178,48,1.013336407,0.519065431,1,0.787234043,0.899101746,51.96557142,51.85556865,22.13594362,8.127562661,7.071067812,44.27414595,44.41676709,-53.01682241,159.184,0.971596999,0,0,0,0,0,177.3844457,49.33039162,1,1
176,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-hp_0000.jpg,0,s,cntrl,0,hp,0,7440,50,69,1.002806592,0.323611832,1,0.775403856,0.89371843,99.96911776,100.9603883,46.61544808,16.25951098,14.31782106,94,94.58977246,11.50291216,323.438,0.981206726,0,0,0,0,0,50.52983871,69.2655914,2,2
177,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-hp_0001.jpg,0,s,cntrl,0,hp,0,2895,175,77,1.004518378,0.205964722,1,0.804390108,0.897567938,61.44771689,62.64982043,28.46049894,10.1777575,9,58,60.13024203,70.56527195,201.324,0.976062036,0,0,0,0,0,175.2069085,77.03488774,1,1
177,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-hp_0001.jpg,0,s,cntrl,0,hp,0,7882,45,94,1.007299081,0.400963694,1,0.806260229,0.879746797,104.6823318,105.0809212,46.27094121,16.70073454,14.86606875,93,95.89885028,81.38941016,335.54,0.98114147,0,0,0,0,0,45.47259579,93.04770363,2,2
178,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-hp_0002.jpg,0,s,cntrl,0,hp,0,7264,48,76,1.005663841,0.371477901,1,0.822463768,0.862457043,99.80110178,102.8834292,45.01110974,16.9791365,15.65247584,90.78424594,92.65951419,19.51310342,325.33,0.980098496,0,0,0,0,0,46.23843612,76.31552863,1,1
178,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-hp_0002.jpg,0,s,cntrl,0,hp,0,2562,177,82,1.019731259,0.500158036,1,0.776363636,0.845969276,61.60708929,61.7170965,25.07987241,9.34457563,8.246211251,51.86135363,53.34768201,-12.21359863,195.082,0.967522659,0,0,0,0,0,174.714676,82.24082748,2,2
179,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-hp_0003.jpg,0,s,cntrl,0,hp,0,2376,173,63,1.031418223,0.507991356,1,0.744360902,0.830874457,59.80591893,60.03332408,23.70653918,8.714523799,7.905124838,52.59392569,51.51455592,43.28403038,189.566,0.961554027,0,0,0,0,0,175.6401515,65.88973064,1,1
179,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-hp_0003.jpg,0,s,cntrl,0,hp,0,7160,40,72,1.009997116,0.444044181,1,0.779956427,0.887695601,100.9143592,101.2422837,45,16.72277202,15.29705854,89,90.41975945,-85.22281885,318.368,0.979614174,0,0,0,0,0,42.13715084,70.55963687,2,2
180,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-hp_0004.jpg,0,s,cntrl,0,hp,0,6685,39,85,1.017270053,0.526014406,1,0.794414736,0.884233774,100.0951574,100.284595,42.48529157,15.73101459,14.31782106,84,85.12849479,-69.90387167,308.228,0.983666863,0,0,0,0,0,40.45833957,83.99536275,1,1
180,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-hp_0004.jpg,0,s,cntrl,0,hp,0,2341,177,83,1.012810535,0.464241559,1,0.818531469,0.861032131,58.12229041,60,25.3179778,9.018577969,8,51,51.47941412,-50.5431823,184.84,0.9681555,0,0,0,0,0,178.1486544,82.26783426,2,2
181,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-hp_0005.jpg,0,s,cntrl,0,hp,0,2524,178,50,1.070266527,0.403920136,1,0.616361416,0.664568041,61.14218113,65.96969001,24.04163056,8.246629436,7.071067812,53.02252731,55.93251585,-21.07218508,218.464,0.880055788,0,0,0,0,0,175.2559429,51.59984152,1,1
181,2,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-hp_0005.jpg,0,s,cntrl,0,hp,0,6160,41,75,1.007078137,0.368845814,1,0.815569972,0.850579306,91.92894617,93.60021368,40.04996879,14.58653235,13,82,85.44709084,82.08375478,301.674,0.977700183,0,0,0,0,0,40.19334416,71.93327922,2,2
182,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-none_0000.jpg,0,s,cntrl,0,none,0,8992,117,84,1.003352463,0.319222055,1,0.76462585,0.888355052,109.8409389,112.2942563,50.93132631,17.78668074,15.65247584,103.6924042,104.094055,-83.06699927,356.648,0.981766568,0,0,0,0,0,116.3974644,84.74766459,1,1
183,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-none_0001.jpg,0,s,cntrl,0,none,0,8661,91,69,1.016038605,0.448174073,1,0.722472472,0.669239806,111.4242118,119.9541579,48.7954916,16.90063258,14.86606875,98.69424529,99.60726269,51.20814706,403.272,0.9510789,0,0,0,0,0,91.35965824,68.10945618,1,1
184,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-none_0002.jpg,0,s,cntrl,0,none,0,7377,98,72,1.004396787,0.397272978,1,0.776199495,0.890705219,101.0497878,101.2126474,45.3431362,16.15633261,14.2126704,92.63098834,92.73343931,52.98809256,322.61,0.98085361,0,0,0,0,0,99.03470245,72.52663684,1,1
185,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-none_0003.jpg,0,s,cntrl,0,none,0,8229,93,67,1.005396351,0.344548299,1,0.753709471,0.88503814,105.6574888,106.7052014,47.50789408,16.85482321,15,96.44868613,99.18793203,11.94874523,341.82,0.978536179,0,0,0,0,0,95.39725362,66.11738972,1,1
186,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-none_0004.jpg,0,s,cntrl,0,none,0,7720,86,67,1.003719008,0.340253185,1,0.765265662,0.834175204,102.1755546,104.2353107,47.16990566,16.45193683,14.4222051,95.50753405,96.07913374,25.17918731,341.024,0.977710233,0,0,0,0,0,85.39520725,67.91709845,1,1
187,1,file:///C:/Users/Angela/Documents/UVA/Fourth%20Year/Papin%20Lab/March%202%2C%20Images/cntrl_s-none_0005.jpg,0,s,cntrl,0,none,0,7751,83,77,1.006698083,0.372065498,1,0.752816628,0.872264664,103.1541165,104.7854952,46.06517123,16.37019604,14.4222051,96.11109493,95.74831908,17.44490996,334.164,0.976873149,0,0,0,0,0,82.65939879,76.0752161,1,1
